Time (s),Channel 1 (V),Channel 2 (V),Id
0.16796875,0.336079091,0.001679149,1.67915E-06
0.16859375,0.337413785,0.001679149,1.67915E-06
0.16921875,0.33874848,0.001679149,1.67915E-06
0.16984375,0.340083174,0.001679149,1.67915E-06
0.17046875,0.341084195,0.001679149,1.67915E-06
0.17109375,0.342752563,0.002015286,2.01529E-06
0.17171875,0.343753583,0.002015286,2.01529E-06
0.17234375,0.345088278,0.002015286,2.01529E-06
0.17296875,0.346422972,0.002351423,2.35142E-06
0.17359375,0.347423993,0.002351423,2.35142E-06
0.17421875,0.348425013,0.002351423,2.35142E-06
0.17484375,0.349426034,0.002351423,2.35142E-06
0.17546875,0.350760728,0.002351423,2.35142E-06
0.17609375,0.352095423,0.00268756,2.68756E-06
0.17671875,0.353096443,0.00268756,2.68756E-06
0.17734375,0.354431138,0.003023697,3.0237E-06
0.17796875,0.355765832,0.003023697,3.0237E-06
0.17859375,0.356766853,0.003023697,3.0237E-06
0.17921875,0.35843522,0.003023697,3.0237E-06
0.17984375,0.359436241,0.003023697,3.0237E-06
0.18046875,0.360770935,0.003359834,3.35983E-06
0.18109375,0.36210563,0.003359834,3.35983E-06
0.18171875,0.363440324,0.003359834,3.35983E-06
0.18234375,0.364775018,0.003359834,3.35983E-06
0.18296875,0.365776039,0.003695972,3.69597E-06
0.18359375,0.367110733,0.003695972,3.69597E-06
0.18421875,0.368445428,0.004032109,4.03211E-06
0.18484375,0.369780122,0.004032109,4.03211E-06
0.18546875,0.370781143,0.004032109,4.03211E-06
0.18609375,0.37244951,0.004368246,4.36825E-06
0.18671875,0.373450531,0.004368246,4.36825E-06
0.18734375,0.374785225,0.004704383,4.70438E-06
0.18796875,0.375786246,0.004704383,4.70438E-06
0.18859375,0.37712094,0.004704383,4.70438E-06
0.18921875,0.378455635,0.00504052,5.04052E-06
0.18984375,0.379456655,0.00504052,5.04052E-06
0.19046875,0.381125023,0.00504052,5.04052E-06
0.19109375,0.382126044,0.005376657,5.37666E-06
0.19171875,0.383460738,0.005376657,5.37666E-06
0.19234375,0.384461759,0.005376657,5.37666E-06
0.19296875,0.386130127,0.005712794,5.71279E-06
0.19359375,0.387131148,0.006048931,6.04893E-06
0.19421875,0.388465842,0.006048931,6.04893E-06
0.19484375,0.389800536,0.006385068,6.38507E-06
0.19546875,0.390801557,0.006385068,6.38507E-06
0.19609375,0.392469925,0.006385068,6.38507E-06
0.19671875,0.393470945,0.006721205,6.72121E-06
0.19734375,0.39480564,0.006721205,6.72121E-06
0.19796875,0.396140334,0.007057342,7.05734E-06
0.19859375,0.397141355,0.007057342,7.05734E-06
0.19921875,0.398809723,0.007393479,7.39348E-06
0.19984375,0.399810743,0.007393479,7.39348E-06
0.20046875,0.401145438,0.007729616,7.72962E-06
0.20109375,0.402480132,0.007729616,7.72962E-06
0.20171875,0.403481153,0.008065753,8.06575E-06
0.20234375,0.404482173,0.008065753,8.06575E-06
0.20296875,0.406150541,0.00840189,8.40189E-06
0.20359375,0.407151562,0.00840189,8.40189E-06
0.20421875,0.408486256,0.008738027,8.73803E-06
0.20484375,0.409820951,0.009074164,9.07416E-06
0.20546875,0.411155645,0.009410302,9.4103E-06
0.20609375,0.412490339,0.009410302,9.4103E-06
0.20671875,0.413825033,0.009746439,9.74644E-06
0.20734375,0.414826054,0.010082576,1.00826E-05
0.20796875,0.416494422,0.010082576,1.00826E-05
0.20859375,0.417161769,0.010418713,1.04187E-05
0.20921875,0.418830137,0.01075485,1.07548E-05
0.20984375,0.419831158,0.011090987,1.1091E-05
0.21046875,0.421165852,0.011090987,1.1091E-05
0.21109375,0.422500546,0.011427124,1.14271E-05
0.21171875,0.423501567,0.011427124,1.14271E-05
0.21234375,0.424836261,0.011763261,1.17633E-05
0.21296875,0.426170956,0.012099398,1.20994E-05
0.21359375,0.427171976,0.012099398,1.20994E-05
0.21421875,0.428506671,0.012435535,1.24355E-05
0.21484375,0.430175038,0.013107809,1.31078E-05
0.21546875,0.431176059,0.013107809,1.31078E-05
0.21609375,0.432510753,0.013443946,1.34439E-05
0.21671875,0.433845448,0.013780083,1.37801E-05
0.21734375,0.435180142,0.01411622,1.41162E-05
0.21796875,0.436514836,0.014452357,1.44524E-05
0.21859375,0.437515857,0.014788494,1.47885E-05
0.21921875,0.438850551,0.015124632,1.51246E-05
0.21984375,0.439851572,0.015460769,1.54608E-05
0.22046875,0.441186266,0.015796906,1.57969E-05
0.22109375,0.442520961,0.016133043,1.6133E-05
0.22171875,0.443521981,0.016133043,1.6133E-05
0.22234375,0.444856676,0.016805317,1.68053E-05
0.22296875,0.446525043,0.017141454,1.71415E-05
0.22359375,0.447526064,0.017141454,1.71415E-05
0.22421875,0.448860758,0.017813728,1.78137E-05
0.22484375,0.449861779,0.018149865,1.81499E-05
0.22546875,0.451196473,0.018486002,1.8486E-05
0.22609375,0.452531168,0.019158276,1.91583E-05
0.22671875,0.453865862,0.019494413,1.94944E-05
0.22734375,0.454866883,0.01983055,1.98306E-05
0.22796875,0.456535251,0.020166687,2.01667E-05
0.22859375,0.457536271,0.020502824,2.05028E-05
0.22921875,0.459204639,0.020838962,2.0839E-05
0.22984375,0.460539333,0.021175099,2.11751E-05
0.23046875,0.461540354,0.021511236,2.15112E-05
0.23109375,0.462875048,0.02218351,2.21835E-05
0.23171875,0.463542396,0.02218351,2.21835E-05
0.23234375,0.46487709,0.022519647,2.25196E-05
0.23296875,0.465878111,0.023191921,2.31919E-05
0.23359375,0.467212805,0.023528058,2.35281E-05
0.23421875,0.468547499,0.023864195,2.38642E-05
0.23484375,0.469214846,0.024200332,2.42003E-05
0.23546875,0.470883214,0.024872606,2.48726E-05
0.23609375,0.472217908,0.025208743,2.52087E-05
0.23671875,0.473218929,0.02554488,2.55449E-05
0.23734375,0.474553623,0.026217154,2.62172E-05
0.23796875,0.475888318,0.026553292,2.65533E-05
0.23859375,0.477223012,0.027225566,2.72256E-05
0.23921875,0.478557706,0.027561703,2.75617E-05
0.23984375,0.479558727,0.02789784,2.78978E-05
0.24046875,0.480893421,0.028570114,2.85701E-05
0.24109375,0.482228116,0.028906251,2.89063E-05
0.24171875,0.483229136,0.029242388,2.92424E-05
0.24234375,0.484563831,0.029914662,2.99147E-05
0.24296875,0.485898525,0.030586936,3.05869E-05
0.24359375,0.486899546,0.030923073,3.09231E-05
0.24421875,0.48823424,0.03125921,3.12592E-05
0.24484375,0.489568934,0.031931484,3.19315E-05
0.24546875,0.490903628,0.032267622,3.22676E-05
0.24609375,0.492238323,0.032939896,3.29399E-05
0.24671875,0.493573017,0.03361217,3.36122E-05
0.24734375,0.494907711,0.033948307,3.39483E-05
0.24796875,0.496242406,0.034620581,3.46206E-05
0.24859375,0.4975771,0.034956718,3.49567E-05
0.24921875,0.498578121,0.035628992,3.5629E-05
0.24984375,0.499912815,0.035965129,3.59651E-05
0.25046875,0.501247509,0.036637403,3.66374E-05
0.25109375,0.502582203,0.037309677,3.73097E-05
0.25171875,0.503583224,0.037645814,3.76458E-05
0.25234375,0.504917918,0.038318089,3.83181E-05
0.25296875,0.506252613,0.038990363,3.89904E-05
0.25359375,0.50691996,0.0393265,3.93265E-05
0.25421875,0.508588328,0.039998774,3.99988E-05
0.25484375,0.509589348,0.040671048,4.0671E-05
0.25546875,0.510924043,0.041007185,4.10072E-05
0.25609375,0.512258737,0.041679459,4.16795E-05
0.25671875,0.513259758,0.042351733,4.23517E-05
0.25734375,0.514928126,0.043024007,4.3024E-05
0.25796875,0.515929146,0.043696282,4.36963E-05
0.25859375,0.517263841,0.044368556,4.43686E-05
0.25921875,0.518598535,0.04504083,4.50408E-05
0.25984375,0.519599556,0.045376967,4.5377E-05
0.26046875,0.52093425,0.046049241,4.60492E-05
0.26109375,0.522268944,0.046721515,4.67215E-05
0.26171875,0.523603638,0.047393789,4.73938E-05
0.26234375,0.524604659,0.048066063,4.80661E-05
0.26296875,0.526273027,0.048738337,4.87383E-05
0.26359375,0.526940374,0.049074474,4.90745E-05
0.26421875,0.528608742,0.049746749,4.97467E-05
0.26484375,0.529609763,0.050419023,5.0419E-05
0.26546875,0.530944457,0.051091297,5.10913E-05
0.26609375,0.532279151,0.051763571,5.17636E-05
0.26671875,0.533280172,0.052435845,5.24358E-05
0.26734375,0.535282213,0.053108119,5.31081E-05
0.26796875,0.536283234,0.053780393,5.37804E-05
0.26859375,0.537284255,0.054452667,5.44527E-05
0.26921875,0.538618949,0.055124942,5.51249E-05
0.26984375,0.539953643,0.055797216,5.57972E-05
0.27046875,0.541288338,0.05646949,5.64695E-05
0.27109375,0.542623032,0.057141764,5.71418E-05
0.27171875,0.543624053,0.057814038,5.7814E-05
0.27234375,0.544958747,0.058486312,5.84863E-05
0.27296875,0.546293441,0.059494723,5.94947E-05
0.27359375,0.547294462,0.05983086,5.98309E-05
0.27421875,0.548629156,0.060839272,6.08393E-05
0.27484375,0.549630177,0.061511546,6.15115E-05
0.27546875,0.550964871,0.061847683,6.18477E-05
0.27609375,0.552299566,0.062856094,6.28561E-05
0.27671875,0.55363426,0.063528368,6.35284E-05
0.27734375,0.554968954,0.064536779,6.45368E-05
0.27796875,0.556303649,0.065209053,6.52091E-05
0.27859375,0.557304669,0.065881327,6.58813E-05
0.27921875,0.558973037,0.066553602,6.65536E-05
0.27984375,0.559974058,0.067225876,6.72259E-05
0.28046875,0.561308752,0.068234287,6.82343E-05
0.28109375,0.562643446,0.068906561,6.89066E-05
0.28171875,0.563644467,0.069578835,6.95788E-05
0.28234375,0.564979161,0.070251109,7.02511E-05
0.28296875,0.566313856,0.07125952,7.12595E-05
0.28359375,0.567314876,0.071595657,7.15957E-05
0.28421875,0.568649571,0.072604069,7.26041E-05
0.28484375,0.569984265,0.073276343,7.32763E-05
0.28546875,0.570985286,0.073948617,7.39486E-05
0.28609375,0.57231998,0.074957028,7.4957E-05
0.28671875,0.573654674,0.075629302,7.56293E-05
0.28734375,0.575323042,0.076637713,7.66377E-05
0.28796875,0.576324063,0.077309987,7.731E-05
0.28859375,0.577658757,0.077982262,7.79823E-05
0.28921875,0.578326104,0.078654536,7.86545E-05
0.28984375,0.579660799,0.07932681,7.93268E-05
0.29046875,0.580995493,0.079999084,7.99991E-05
0.29109375,0.582330187,0.081007495,8.10075E-05
0.29171875,0.583331208,0.081679769,8.16798E-05
0.29234375,0.584999576,0.08268818,8.26882E-05
0.29296875,0.586000596,0.083360455,8.33605E-05
0.29359375,0.587001617,0.084032729,8.40327E-05
0.29421875,0.588336311,0.08504114,8.50411E-05
0.29484375,0.589337332,0.085713414,8.57134E-05
0.29546875,0.590672026,0.086721825,8.67218E-05
0.29609375,0.592006721,0.087394099,8.73941E-05
0.29671875,0.593007741,0.088066373,8.80664E-05
0.29734375,0.594676109,0.089074785,8.90748E-05
0.29796875,0.596010804,0.089747059,8.97471E-05
0.29859375,0.597011824,0.09075547,9.07555E-05
0.29921875,0.598346519,0.091427744,9.14277E-05
0.29984375,0.599681213,0.092100018,9.21E-05
0.30046875,0.601015907,0.093108429,9.31084E-05
0.30109375,0.602350601,0.093780703,9.37807E-05
0.30171875,0.603351622,0.094452977,9.4453E-05
0.30234375,0.604686316,0.095797526,9.57975E-05
0.30296875,0.606021011,0.0964698,9.64698E-05
0.30359375,0.607022031,0.097142074,9.71421E-05
0.30421875,0.608356726,0.098150485,9.81505E-05
0.30484375,0.609357746,0.098822759,9.88228E-05
0.30546875,0.610692441,0.09983117,9.98312E-05
0.30609375,0.612027135,0.100503445,0.000100503
0.30671875,0.613361829,0.101511856,0.000101512
0.30734375,0.614696524,0.102520267,0.00010252
0.30796875,0.615697544,0.103192541,0.000103193
0.30859375,0.617032239,0.104200952,0.000104201
0.30921875,0.618366933,0.105209363,0.000105209
0.30984375,0.619701627,0.105881637,0.000105882
0.31046875,0.621036321,0.106890049,0.00010689
0.31109375,0.622371016,0.10789846,0.000107898
0.31171875,0.623372036,0.108570734,0.000108571
0.31234375,0.625040404,0.109579145,0.000109579
0.31296875,0.626041425,0.110251419,0.000110251
0.31359375,0.627376119,0.110923693,0.000110924
0.31421875,0.628710814,0.111932105,0.000111932
0.31484375,0.629711834,0.112940516,0.000112941
0.31546875,0.631046529,0.113948927,0.000113949
0.31609375,0.632381223,0.114621201,0.000114621
0.31671875,0.633715917,0.115629612,0.00011563
0.31734375,0.635050611,0.116638023,0.000116638
0.31796875,0.636051632,0.117646435,0.000117646
0.31859375,0.637386326,0.118318709,0.000118319
0.31921875,0.638721021,0.11932712,0.000119327
0.31984375,0.639722041,0.119999394,0.000119999
0.32046875,0.641056736,0.120671668,0.000120672
0.32109375,0.64239143,0.122016216,0.000122016
0.32171875,0.643392451,0.12268849,0.000122688
0.32234375,0.644727145,0.123696902,0.000123697
0.32296875,0.646061839,0.124369176,0.000124369
0.32359375,0.64706286,0.125377587,0.000125378
0.32421875,0.648731228,0.126385998,0.000126386
0.32484375,0.649732249,0.127394409,0.000127394
0.32546875,0.651066943,0.12840282,0.000128403
0.32609375,0.652401637,0.129411232,0.000129411
0.32671875,0.653402658,0.130083506,0.000130084
0.32734375,0.654737352,0.131091917,0.000131092
0.32796875,0.656072046,0.132100328,0.0001321
0.32859375,0.657406741,0.133108739,0.000133109
0.32921875,0.658741435,0.13411715,0.000134117
0.32984375,0.659742456,0.134789425,0.000134789
0.33046875,0.66107715,0.135797836,0.000135798
0.33109375,0.662411844,0.136806247,0.000136806
0.33171875,0.663412865,0.137478521,0.000137479
0.33234375,0.664747559,0.138486932,0.000138487
0.33296875,0.666415927,0.139495343,0.000139495
0.33359375,0.667416948,0.140503755,0.000140504
0.33421875,0.668751642,0.141512166,0.000141512
0.33484375,0.670086336,0.142520577,0.000142521
0.33546875,0.671087357,0.143192851,0.000143193
0.33609375,0.672755725,0.144537399,0.000144537
0.33671875,0.673756746,0.145209673,0.00014521
0.33734375,0.67509144,0.146554222,0.000146554
0.33796875,0.676092461,0.147226496,0.000147226
0.33859375,0.677427155,0.148234907,0.000148235
0.33921875,0.678761849,0.149243318,0.000149243
0.33984375,0.67976287,0.150251729,0.000150252
0.34046875,0.681097564,0.15126014,0.00015126
0.34109375,0.682432259,0.152268552,0.000152269
0.34171875,0.683433279,0.152940826,0.000152941
0.34234375,0.684767974,0.153949237,0.000153949
0.34296875,0.686436342,0.154957648,0.000154958
0.34359375,0.687437362,0.155966059,0.000155966
0.34421875,0.688772057,0.15697447,0.000156974
0.34484375,0.690106751,0.157982882,0.000157983
0.34546875,0.691107772,0.158991293,0.000158991
0.34609375,0.692776139,0.160335841,0.000160336
0.34671875,0.693443487,0.160671978,0.000160672
0.34734375,0.694778181,0.161680389,0.00016168
0.34796875,0.695779202,0.162352663,0.000162353
0.34859375,0.697113896,0.163361075,0.000163361
0.34921875,0.69844859,0.164369486,0.000164369
0.34984375,0.699449611,0.165377897,0.000165378
0.35046875,0.700784305,0.166386308,0.000166386
0.35109375,0.701785326,0.167394719,0.000167395
0.35171875,0.703453694,0.16840313,0.000168403
0.35234375,0.704788388,0.169411542,0.000169412
0.35296875,0.705455735,0.170083816,0.000170084
0.35359375,0.707124103,0.171092227,0.000171092
0.35421875,0.708458797,0.172436775,0.000172437
0.35484375,0.709459818,0.173109049,0.000173109
0.35546875,0.711128186,0.174453597,0.000174454
0.35609375,0.712129207,0.175125872,0.000175126
0.35671875,0.713463901,0.17647042,0.00017647
0.35734375,0.714798595,0.177478831,0.000177479
0.35796875,0.715799616,0.178151105,0.000178151
0.35859375,0.71713431,0.179159516,0.00017916
0.35921875,0.718135331,0.180167927,0.000180168
0.35984375,0.719470025,0.181176339,0.000181176
0.36046875,0.720804719,0.182520887,0.000182521
0.36109375,0.72180574,0.183193161,0.000183193
0.36171875,0.723140434,0.184201572,0.000184202
0.36234375,0.724475129,0.185209983,0.00018521
0.36296875,0.725809823,0.186218395,0.000186218
0.36359375,0.727144517,0.187226806,0.000187227
0.36421875,0.728479212,0.188235217,0.000188235
0.36484375,0.729480232,0.189243628,0.000189244
0.36546875,0.7311486,0.190588176,0.000190588
0.36609375,0.732149621,0.19126045,0.00019126
0.36671875,0.733484315,0.192268862,0.000192269
0.36734375,0.734819009,0.193277273,0.000193277
0.36796875,0.73582003,0.194285684,0.000194286
0.36859375,0.737154724,0.195294095,0.000195294
0.36921875,0.738489419,0.196302506,0.000196303
0.36984375,0.739490439,0.197310918,0.000197311
0.37046875,0.740825134,0.198319329,0.000198319
0.37109375,0.742159828,0.19932774,0.000199328
0.37171875,0.743160849,0.200336151,0.000200336
0.37234375,0.744829217,0.201344562,0.000201345
0.37296875,0.745830237,0.202352973,0.000202353
0.37359375,0.746831258,0.203361385,0.000203361
0.37421875,0.748499626,0.204369796,0.00020437
0.37484375,0.749500647,0.205378207,0.000205378
0.37546875,0.751169014,0.206722755,0.000206723
0.37609375,0.752170035,0.207395029,0.000207395
0.37671875,0.753504729,0.20840344,0.000208403
0.37734375,0.754839424,0.209747989,0.000209748
0.37796875,0.756174118,0.2107564,0.000210756
0.37859375,0.757508812,0.211764811,0.000211765
0.37921875,0.758843507,0.212773222,0.000212773
0.37984375,0.759844527,0.213781633,0.000213782
0.38046875,0.761179222,0.214790045,0.00021479
0.38109375,0.762513916,0.215798456,0.000215798
0.38171875,0.763514937,0.216806867,0.000216807
0.38234375,0.764849631,0.217815278,0.000217815
0.38296875,0.766184325,0.218823689,0.000218824
0.38359375,0.767185346,0.2198321,0.000219832
0.38421875,0.76852004,0.220840512,0.000220841
0.38484375,0.769854734,0.221848923,0.000221849
0.38546875,0.771189429,0.223193471,0.000223193
0.38609375,0.772524123,0.223865745,0.000223866
0.38671875,0.773858817,0.224874156,0.000224874
0.38734375,0.775193512,0.226218705,0.000226219
0.38796875,0.776194532,0.227227116,0.000227227
0.38859375,0.777529227,0.228235527,0.000228236
0.38921875,0.778863921,0.229243938,0.000229244
0.38984375,0.779864942,0.230252349,0.000230252
0.39046875,0.781199636,0.231596898,0.000231597
0.39109375,0.78253433,0.232605309,0.000232605
0.39171875,0.783535351,0.23361372,0.000233614
0.39234375,0.784870045,0.234622131,0.000234622
0.39296875,0.786204739,0.235630542,0.000235631
0.39359375,0.78720576,0.236638953,0.000236639
0.39421875,0.788874128,0.237647365,0.000237647
0.39484375,0.789875149,0.238655776,0.000238656
0.39546875,0.791543517,0.240000324,0.00024
0.39609375,0.792544537,0.241008735,0.000241009
0.39671875,0.793879232,0.242017146,0.000242017
0.39734375,0.795213926,0.243025558,0.000243026
0.39796875,0.79654862,0.244033969,0.000244034
0.39859375,0.797549641,0.24504238,0.000245042
0.39921875,0.798884335,0.246050791,0.000246051
0.39984375,0.800219029,0.247059202,0.000247059
0.40046875,0.801553724,0.24840375,0.000248404
0.40109375,0.802554744,0.249412162,0.000249412
0.40171875,0.803555765,0.250084436,0.000250084
0.40234375,0.805224133,0.251428984,0.000251429
0.40296875,0.806225154,0.252437395,0.000252437
0.40359375,0.807226174,0.253109669,0.00025311
0.40421875,0.808560869,0.254454218,0.000254454
0.40484375,0.80956189,0.255126492,0.000255126
0.40546875,0.810896584,0.25647104,0.000256471
0.40609375,0.811897605,0.257479451,0.000257479
0.40671875,0.813232299,0.258487862,0.000258488
0.40734375,0.814566993,0.259496273,0.000259496
0.40796875,0.815568014,0.260504685,0.000260505
0.40859375,0.817236382,0.261849233,0.000261849
0.40921875,0.818237402,0.262857644,0.000262858
0.40984375,0.819238423,0.263529918,0.00026353
0.41046875,0.820906791,0.264874466,0.000264874
0.41109375,0.821907812,0.265882878,0.000265883
0.41171875,0.823242506,0.266891289,0.000266891
0.41234375,0.8245772,0.268235837,0.000268236
0.41296875,0.825578221,0.268908111,0.000268908
0.41359375,0.826912915,0.270252659,0.000270253
0.41421875,0.82824761,0.27126107,0.000271261
0.41484375,0.829582304,0.272269482,0.000272269
0.41546875,0.830916998,0.273277893,0.000273278
0.41609375,0.831918019,0.274286304,0.000274286
0.41671875,0.833252713,0.275630852,0.000275631
0.41734375,0.834587407,0.276639263,0.000276639
0.41796875,0.835922102,0.277647675,0.000277648
0.41859375,0.837256796,0.278992223,0.000278992
0.41921875,0.83859149,0.280000634,0.000280001
0.41984375,0.839592511,0.280672908,0.000280673
0.42046875,0.840927205,0.282017456,0.000282017
0.42109375,0.841928226,0.283025868,0.000283026
0.42171875,0.84326292,0.284034279,0.000284034
0.42234375,0.844597615,0.285378827,0.000285379
0.42296875,0.845598635,0.286051101,0.000286051
0.42359375,0.84693333,0.287059512,0.00028706
0.42421875,0.848268024,0.28840406,0.000288404
0.42484375,0.849602718,0.289412472,0.000289412
0.42546875,0.850937412,0.29075702,0.000290757
0.42609375,0.851938433,0.291429294,0.000291429
0.42671875,0.853273127,0.292773842,0.000292774
0.42734375,0.854941495,0.293782253,0.000293782
0.42796875,0.855942516,0.294790665,0.000294791
0.42859375,0.85727721,0.295799076,0.000295799
0.42921875,0.858611905,0.297143624,0.000297144
0.42984375,0.859612925,0.297815898,0.000297816
0.43046875,0.861281293,0.299160446,0.00029916
0.43109375,0.862282314,0.300168858,0.000300169
0.43171875,0.863617008,0.301513406,0.000301513
0.43234375,0.864951702,0.302521817,0.000302522
0.43296875,0.865952723,0.303530228,0.00030353
0.43359375,0.867287417,0.304538639,0.000304539
0.43421875,0.868622112,0.305883188,0.000305883
0.43484375,0.869956806,0.306891599,0.000306892
0.43546875,0.870957827,0.30790001,0.0003079
0.43609375,0.872292521,0.308908421,0.000308908
0.43671875,0.873627215,0.310252969,0.000310253
0.43734375,0.87496191,0.31126138,0.000311261
0.43796875,0.87596293,0.312269792,0.00031227
0.43859375,0.876963951,0.313278203,0.000313278
0.43921875,0.878632319,0.314286614,0.000314287
0.43984375,0.87963334,0.315295025,0.000315295
0.44046875,0.880968034,0.316639573,0.00031664
0.44109375,0.882302728,0.317647985,0.000317648
0.44171875,0.883637422,0.318656396,0.000318656
0.44234375,0.884972117,0.320000944,0.000320001
0.44296875,0.886306811,0.321009355,0.000321009
0.44359375,0.887641505,0.322353903,0.000322354
0.44421875,0.888642526,0.323362315,0.000323362
0.44484375,0.88997722,0.324370726,0.000324371
0.44546875,0.891311915,0.325715274,0.000325715
0.44609375,0.892312935,0.326723685,0.000326724
0.44671875,0.89364763,0.327732096,0.000327732
0.44734375,0.894982324,0.329076645,0.000329077
0.44796875,0.895983345,0.329748919,0.000329749
0.44859375,0.897651712,0.331093467,0.000331093
0.44921875,0.898652733,0.332101878,0.000332102
0.44984375,0.899987427,0.333446426,0.000333446
0.45046875,0.901322122,0.334454838,0.000334455
0.45109375,0.902656816,0.335463249,0.000335463
0.45171875,0.903657837,0.336135523,0.000336136
0.45234375,0.904992531,0.337816208,0.000337816
0.45296875,0.906327225,0.338824619,0.000338825
0.45359375,0.907995593,0.340169168,0.000340169
0.45421875,0.908996614,0.341177579,0.000341178
0.45484375,0.909997635,0.34218599,0.000342186
0.45546875,0.911332329,0.343530538,0.000343531
0.45609375,0.91233335,0.344538949,0.000344539
0.45671875,0.913668044,0.345547361,0.000345547
0.45734375,0.915002738,0.346555772,0.000346556
0.45796875,0.916003759,0.347564183,0.000347564
0.45859375,0.917338453,0.348908731,0.000348909
0.45921875,0.918673147,0.349917142,0.000349917
0.45984375,0.920007842,0.350925553,0.000350926
0.46046875,0.921342536,0.351933965,0.000351934
0.46109375,0.922343557,0.353278513,0.000353279
0.46171875,0.923344577,0.353950787,0.000353951
0.46234375,0.924345598,0.354959198,0.000354959
0.46296875,0.925680292,0.355967609,0.000355968
0.46359375,0.92734866,0.357312158,0.000357312
0.46421875,0.928349681,0.358320569,0.000358321
0.46484375,0.929684375,0.35932898,0.000359329
0.46546875,0.93101907,0.360673528,0.000360674
0.46609375,0.93202009,0.361681939,0.000361682
0.46671875,0.933354785,0.362690351,0.00036269
0.46734375,0.934355805,0.363698762,0.000363699
0.46796875,0.9356905,0.364707173,0.000364707
0.46859375,0.937025194,0.366051721,0.000366052
0.46921875,0.938026215,0.367060132,0.00036706
0.46984375,0.939694582,0.368404681,0.000368405
0.47046875,0.940695603,0.369413092,0.000369413
0.47109375,0.942030298,0.370421503,0.000370422
0.47171875,0.943031318,0.371429914,0.00037143
0.47234375,0.944699686,0.372438325,0.000372438
0.47296875,0.945700707,0.373782873,0.000373783
0.47359375,0.947369075,0.375127422,0.000375127
0.47421875,0.948370095,0.376135833,0.000376136
0.47484375,0.94970479,0.377144244,0.000377144
0.47546875,0.95070581,0.378152655,0.000378153
0.47609375,0.951706831,0.379161066,0.000379161
0.47671875,0.953041525,0.380505615,0.000380506
0.47734375,0.95437622,0.381514026,0.000381514
0.47796875,0.955710914,0.382522437,0.000382522
0.47859375,0.957045608,0.383866985,0.000383867
0.47921875,0.958380303,0.384875396,0.000384875
0.47984375,0.959381323,0.385883808,0.000385884
0.48046875,0.961049691,0.387228356,0.000387228
0.48109375,0.962050712,0.388236767,0.000388237
0.48171875,0.963385406,0.389245178,0.000389245
0.48234375,0.964386427,0.390253589,0.000390254
0.48296875,0.965721121,0.391598138,0.000391598
0.48359375,0.967389489,0.392942686,0.000392943
0.48421875,0.968724183,0.393951097,0.000393951
0.48484375,0.969725204,0.394959508,0.00039496
0.48546875,0.971059898,0.395967919,0.000395968
0.48609375,0.972060919,0.396976331,0.000396976
0.48671875,0.973395613,0.398320879,0.000398321
0.48734375,0.974396634,0.39932929,0.000399329
0.48796875,0.975731328,0.400337701,0.000400338
0.48859375,0.977066023,0.401682249,0.000401682
0.48921875,0.978400717,0.402690661,0.000402691
0.48984375,0.979401738,0.403699072,0.000403699
0.49046875,0.981070105,0.40504362,0.000405044
0.49109375,0.982071126,0.406052031,0.000406052
0.49171875,0.983072147,0.407060442,0.00040706
0.49234375,0.984740515,0.408404991,0.000408405
0.49296875,0.986075209,0.409749539,0.00040975
0.49359375,0.98707623,0.41075795,0.000410758
0.49421875,0.98807725,0.411766361,0.000411766
0.49484375,0.989411945,0.413110909,0.000413111
0.49546875,0.991080313,0.414119321,0.000414119
0.49609375,0.99174766,0.414791595,0.000414792
0.49671875,0.993082354,0.416136143,0.000416136
0.49734375,-0.318254783,0.142520577,0.000142521
0.49796875,-1.0036203,-0.001009947,-1.00995E-06
0.49859375,-1.002285605,-0.001009947,-1.00995E-06
0.49921875,-1.000950911,-0.001009947,-1.00995E-06
0.49984375,-0.99994989,-0.001009947,-1.00995E-06
0.50046875,-0.998615196,-0.001009947,-1.00995E-06
0.50109375,-0.997280502,-0.001009947,-1.00995E-06
0.50171875,-0.996279481,-0.001009947,-1.00995E-06
0.50234375,-0.994944787,-0.001009947,-1.00995E-06
0.50296875,-0.99427744,-0.001009947,-1.00995E-06
0.50359375,-0.992942745,-0.001009947,-1.00995E-06
0.50421875,-0.991274377,-0.001009947,-1.00995E-06
0.50484375,-0.990273357,-0.001009947,-1.00995E-06
0.50546875,-0.988938662,-0.001009947,-1.00995E-06
0.50609375,-0.987937642,-0.001009947,-1.00995E-06
0.50671875,-0.986602947,-0.001009947,-1.00995E-06
0.50734375,-0.98493458,-0.001009947,-1.00995E-06
0.50796875,-0.983933559,-0.001009947,-1.00995E-06
0.50859375,-0.982598865,-0.001009947,-1.00995E-06
0.50921875,-0.98126417,-0.001009947,-1.00995E-06
0.50984375,-0.98026315,-0.001009947,-1.00995E-06
0.51046875,-0.978928455,-0.001009947,-1.00995E-06
0.51109375,-0.977593761,-0.001009947,-1.00995E-06
0.51171875,-0.97659274,-0.001009947,-1.00995E-06
0.51234375,-0.974924372,-0.001009947,-1.00995E-06
0.51296875,-0.973923352,-0.001009947,-1.00995E-06
0.51359375,-0.972588657,-0.001009947,-1.00995E-06
0.51421875,-0.971253963,-0.001009947,-1.00995E-06
0.51484375,-0.970252942,-0.001009947,-1.00995E-06
0.51546875,-0.968918248,-0.001009947,-1.00995E-06
